x1,x2,x3,x4,x5
0.8417516750097276,7142.4082191661,3.4000205791257323,1.7422228778991848,8.970833275932818e-07
0.6073249534517526,2339.477378875017,8.35972038218472,10.200717041175812,3.9000528957694764e-07
0.4510429396480322,9437.92222160846,2.045484813846648,4.299445497123524,1.9053365206345914e-07
0.7198800636827947,5242.569658905268,7.085128355083056,7.83101965084672,6.9946639589034e-07
0.6710721933096648,7790.8217292279005,9.072312889254652,6.406218370031565,6.715383687056601e-07
0.35793604239821436,3584.9635070189834,4.110781655875966,5.535259355315938,3.238304685335606e-07
0.4816800639033318,6611.535830423236,5.445046781833284,11.623940353393555,5.223812887910754e-07
0.8293120665103197,1815.6774556264281,0.4072347454149276,0.5050597422104329,8.719438947737217e-07
0.7758310370892287,9332.95857347548,5.916185230134055,4.625930842459201,4.367072456516325e-07
0.5332460586726666,4573.938730172813,0.8783868827885017,7.4992401065211745,9.96897294698283e-07
0.3763743117451668,7317.476311698556,9.538580709578468,1.4106259961239993,7.723157400730997e-07
0.6545488918572665,3078.075456432998,4.577035749877804,10.527385629722849,2.1024504527449605e-07
0.736441675424576,5591.20758716017,1.5743467007884755,9.6997396487277,2.904298950452357e-07
0.4325660929828883,1359.0164929628372,6.61397528648004,2.423966247886419,5.849998062476515e-07
0.555806097611785,8740.49607757479,2.933752498057671,8.32530811891891,8.12395793851465e-07
0.8951858325302602,3971.1078703403473,7.893467144913973,3.611241313200444,5.15945236897096e-07
0.8695322408527137,8487.55409475416,1.0700008061314001,11.922297430289909,7.095806836616247e-07
0.5794759322702885,4246.024621650577,6.029715452987701,0.1618920733779669,1.558350888080895e-07
0.4221518343687058,5862.275100313127,4.6881259653465825,6.063323812866583,3.81545078381896e-07
0.7488402251154185,1101.1266391724348,9.727754551038146,5.833706367667764,9.367822198662905e-07
0.6201861545443536,7587.996486574411,6.422361400386319,3.861232734695077,8.559091003611684e-07
0.408890544846654,2820.7368971779943,1.460816440685652,8.221491716606542,5.677868858445436e-07
0.5314891421049834,9079.469252377748,7.782376966694371,2.1329706906341013,3.4151933952234684e-07
0.7794339238107205,4849.406776018441,2.7445786193488164,9.762597296172753,6.311331006698309e-07
0.7959699133038521,6319.006085395813,8.561115529849195,8.63462903579697,2.5562924314290285e-07
0.5130379260331392,2121.387609280646,3.5233034934308383,3.255620453590527,7.56288766907528e-07
0.35734604172408585,8101.4808267354965,7.2059665686069065,9.344394536092878,9.56473705312237e-07
0.6736459510028363,3296.2840730324388,2.2444353352282196,2.7333801821898667,4.544004547409713e-07
0.6953848429769278,9748.030024580657,3.909386470962316,0.9599621868971735,4.812285169493406e-07
0.47369219020009046,4954.437563195825,8.949030012198724,10.92882510876283,8.225146603770552e-07
0.5979398238658906,6849.327179603279,0.2863964946419001,5.027643433166667,6.246771346777677e-07
0.8529833088070156,2645.7348708063364,5.24609629770089,7.048666232749819,2.819772644434124e-07
0.8623976634442807,9645.273331552744,9.454905497776345,10.08983341384679,8.883377430029212e-07
0.5885937952250243,5404.224527068436,4.494637737880462,1.994363236417994,5.454157620202749e-07
0.4653970534354449,7024.387527257204,5.677512614024804,7.895770833808928,3.207174776587635e-07
0.7036113199591637,2263.719734735787,0.6385133531903848,4.001263634683564,6.61784752830863e-07
0.6829663292318583,6430.277249775827,3.016283713114448,5.787308237394318,6.88883499847725e-07
0.34795733749866486,1662.5369917601347,7.977161130301655,6.295426219142973,1.8659138102084396e-07
0.5047858299314976,7917.3568254336715,1.8143158862749114,0.20678640333004297,4.138706388883292e-07
0.8042906691879035,3686.8136804550886,6.852705415319652,11.688783012796193,9.143080519046633e-07
0.787724697366357,7410.7391415163875,1.9729831633791328,6.813872775407508,4.987204999197273e-07
0.5232668280601502,3213.7386295944452,7.011386455995032,5.076381001938135,7.885304318740964e-07
0.3994806201756001,9188.81747405976,3.17008513013646,11.165133488317952,5.889420646242797e-07
0.6295280870050193,4384.238684549928,8.130948895500042,0.9126483765617013,3.010127784218639e-07
0.7570881561934948,8656.296968460083,5.518845597664826,2.874324930924922,2.1999867381528019e-07
0.4138354437798262,3862.0865428820252,0.4798314557839185,9.014463794054464,7.754287436138837e-07
0.5701596523076297,5761.990532279015,9.301103745511734,3.113172217197716,9.738628341350704e-07
0.8789165130257608,1557.7802592888474,4.340850903911517,8.963147453954443,4.203134100884199e-07
0.8858014518767596,6050.127087160945,7.434912083449774,0.6474690073169768,6.541671654209494e-07
0.5651222857832909,1247.6769154891372,2.4746592418495568,11.295475199716165,3.5791277927346525e-07
0.44088265880942346,8350.035352632403,8.635064832358621,5.394273491315544,5.580328678246587e-07
0.7281939028948545,4155.163458548486,3.596050690477714,6.736198803251609,8.527957073412834e-07
0.6452070845663548,8883.102861233056,0.05630579107999802,7.594760962473228,9.328395466785876e-07
0.38578431151807313,4676.763970404863,5.01716955644358,4.346718192193657,3.709617801941931e-07
0.5414681807905436,7699.4226993992925,3.8367349298037587,10.435563762998209,1.7305940464138984e-07
0.7675401216745377,2903.0836559832096,8.875138222419658,1.6934463378414513,7.334456244949251e-07
0.8209913189709187,8174.690925516188,4.927939896260389,3.5663059126492587,2.5811231094412504e-07
0.4899322184175253,3416.289046406746,9.966329425305128,8.558872182928026,6.074528061784803e-07
0.36732453800737863,6154.8133278265595,1.1523821304971351,2.4703254515398294,8.330979458987712e-07
0.6617515563964844,1916.0304367542267,6.1132595476843425,9.467690462265164,4.851711774710566e-07
0.711653561666608,6749.475235119462,7.543859009170905,10.853159732334316,4.5751386042684314e-07
0.45933803468942647,2516.6661767289042,2.5048597483364867,1.2705561695154757,9.66227735998109e-07
0.6166712073981763,9903.159061446786,6.33883667526208,7.172053635362536,7.398953398223966e-07
0.8323375623673201,5133.152890019119,1.378568915366195,4.764497226076201,2.3259519105777144e-07
0.8370070273429155,8015.843030996621,6.694889635792934,8.497557374089956,5.356317596510053e-07
0.6120694383978844,3781.969655305147,1.6570679145883769,3.397094374326989,8.852040946949273e-07
0.45518981203436853,6387.074423022568,7.822393748979085,9.485776846390218,6.582230479922146e-07
0.7157340883463621,1618.1325353682041,2.860872200386599,2.596400220254436,3.105313587002456e-07
0.657628981024027,6908.6064379662275,0.795718246202916,1.1964804865699261,1.7727026189677416e-07
0.3713794257491827,2151.268876157701,5.835371472225525,10.699636314213276,6.862192166037858e-07
0.4946273056417704,9671.181274577975,4.650016005717219,4.7983633855078365,9.103856276720762e-07
0.8163639193773271,5431.334099732339,9.609706123990007,7.28527587486431,4.0331731871701773e-07
0.7629384715855122,5649.23014678061,4.18375515098963,11.40467220784165,7.990804731380195e-07
0.5461377938836813,1441.7583076283336,9.14344104148075,0.6721877907030285,5.026461270637809e-07
0.3898647234588862,8683.029422536492,0.3245729068042711,6.573528187749908,3.0368036590516564e-07
0.6410587096214295,3887.8233609721065,5.364230248861015,5.316172398328781,5.982600061688571e-07
0.7322486758977176,9283.733659423888,8.28865434296243,4.466572116296739,7.856180401518939e-07
0.43675993114709855,4482.416436076164,3.3271381396269426,7.611750075975433,2.2355707441456614e-07
0.5604950051009655,7366.162487305701,7.166035310434178,1.5231373502314092,4.2344385548494753e-07
0.8904966872185469,3170.1576113700867,2.128208206723444,10.368028288213536,9.836501154117285e-07
0.8747853802144527,7671.292177401483,9.032381929075346,5.235753105636686,3.5479569965973495e-07
0.574223089143634,2878.2147001475096,3.994554825364612,6.893797322595492,6.443673099856823e-07
0.41852199859917166,8996.729499660432,5.172585296953097,0.8052748226374388,8.426197702530771e-07
0.7524692973494531,4791.386244818568,0.21106909361761064,11.13711619312875,5.544618867337703e-07
0.6342060843855143,8395.477924495935,3.4381972892815247,9.189524196619168,3.683075774926692e-07
0.3948703104257584,4197.344464249909,8.477854631338268,2.9414884253405034,9.235090499743818e-07
0.5191271628439427,5953.812498599291,2.31985319588054,8.842921549482272,7.229089743457733e-07
0.791796674951911,1150.366690941155,7.279539086371661,3.100934518650174,1.6912122867070136e-07
0.8083539912849665,9945.580929517746,1.5362370391525328,1.971514002783224,6.113878045696765e-07
0.5006545448303223,5178.9049888029695,6.495927157425323,9.96411919094622,2.686522653326392e-07
0.34333859756588936,6652.33613550663,2.659469640135765,4.062938989335671,4.945048770867288e-07
0.6876530321687461,2420.728706754744,7.699122866158374,8.060219522621482,8.357488696929066e-07
0.6990011291205884,6130.252826027572,5.956202310412191,6.264847136959434,9.698019959963858e-07
0.4700751989334822,1888.1397042423487,0.9946807618197054,5.672251109136268,4.676865946035832e-07
0.5926656580716372,8289.691391400993,9.811108646991663,11.761023806985468,2.4239174225367605e-07
0.8582578459382058,3530.0878826528788,4.773286925787107,0.3635968986991793,7.430155970156191e-07
0.8489034476131201,6513.023171573877,0.5643299209745601,3.3329892883915453,4.006201680283993e-07
0.6020887161791325,1720.5636920407414,5.602710063226522,8.796568286437541,9.010478519834577e-07
0.4782932895421982,7834.067840129137,4.266040819467046,2.7079298552777615,7.021988205611705e-07
0.6907147125154735,3629.3425830081105,9.22692762344703,9.234465448446572,1.9989049085415899e-07
0.678272680938244,9553.746930323541,6.927422293009237,10.998555750120431,3.339808678254485e-07
0.3526502890139818,5354.995472356677,1.8884324189675972,1.1324668770749122,6.750319321174173e-07
0.508983703777194,7116.474158130586,8.20507210510783,7.033873000480234,8.750354429241268e-07
0.8000931583344937,2312.4103527516127,3.2447949584191664,4.9099844969715924,5.321037328802048e-07
0.7835826972126961,8853.299009613693,8.051282347078436,0.0336223167553544,9.871781548485159e-07
0.5274091327935457,4087.1037039905787,3.09100104710646,11.902015164932235,4.336125199217349e-07
0.40422052912414075,5564.450087957084,6.768743282414042,6.000722203422337,2.0674820295535026e-07
0.6247874061763288,1333.3232942968607,1.7297575989048928,6.122443455131724,7.621685436926781e-07
0.7441445871442557,7222.534745931625,4.41983024225384,8.10900155662559,5.756397645454853e-07
0.4267787165939808,2979.9409890547395,9.38072246598918,3.828098118789494,2.877007492817938e-07
0.5835990583896637,9377.577438950539,0.723009192313999,9.916852079154923,5.119838900864123e-07
